Prediction,x,y
0,-5.77873203,-7.975577699
1,4.327059597,1.533543452
0,-1.217569813,-7.744255088
0,-8.232319878,-9.757849089
0,0.234409746,-9.981345073
0,9.837653127,4.696622414
0,2.453100072,-5.557362126
0,8.233834762,-2.451740406
1,-1.101010339,-3.679360443
1,3.524220967,0.555626658
0,-8.67217865,1.08808039
0,-3.100809715,9.397365839
0,4.758968018,9.600986844
0,4.519877456,-8.91717033
0,-2.345587094,-9.797499928
0,0.938989441,-9.51575259
0,4.601878725,-3.537314382
0,-5.992556807,-1.015582395
0,-5.701917603,3.802581931
0,3.393728268,7.135074279
0,-3.350279511,-8.69602691
0,-7.194088348,3.087912251
0,9.341990979,0.553077685
0,-0.423393359,-9.657036331
0,-3.087328072,4.154868958
0,3.958840636,4.05832651
0,-9.532493406,0.392149423
0,6.643918576,0.718205461
0,-3.324199154,-8.678406132
0,3.998046685,-9.908534783
0,9.718172868,-4.613244658
1,2.556110338,-2.172270909
0,5.611468785,0.074917164
1,2.963021668,-3.902734461
0,7.78118834,-8.531385854
1,1.758227858,-3.65228146
0,-5.41082766,9.183434198
0,-1.689915548,6.389628038
0,5.184548593,8.063203026
0,-3.573346394,-5.13489484
1,2.084285981,-3.542396584
0,7.338512445,-4.847941773
0,2.295959639,5.185459347
0,6.643199067,8.592605539
0,-7.124805021,-0.712945429
0,-7.563365554,-6.507930104
0,1.036321258,-9.380015853
1,-3.213736486,1.538655657
0,9.513033047,9.222287269
1,-2.083783233,0.212936202
0,0.891022857,8.998170174
1,3.447565249,-1.227541384
1,-3.520251079,-2.918222724
0,6.015123076,4.757939465
0,-9.08861072,-3.794340353
0,-5.199141614,5.070453793
0,2.41484458,-6.488991082
0,7.355913651,-9.883042746
0,-5.397116899,7.292619098
0,-6.34308653,1.541359996
0,-8.736064069,1.446783667
0,-9.478174032,-0.165871477
0,3.843088408,4.317176523
0,2.373852745,-8.988571446
0,7.789452069,4.689642921
0,-9.932666351,-6.822031012
0,9.922510177,-1.795669586
0,1.215269243,-5.502272643
0,-1.158496028,-7.175849976
0,-4.059066842,-9.272250951
0,-4.366945847,3.103031253
0,-7.564666761,-4.022835015
0,4.224081641,5.965244578
0,-9.165339956,-0.38222731
0,6.187701337,-2.087616316
0,-2.91855125,-9.526523237
0,1.651697962,-9.607119728
0,1.185519901,-5.727656482
1,-0.929507666,-1.00056256
0,9.058969417,-7.180372541
0,7.795519894,-1.831603766
1,-0.206618946,4.500466086
0,-7.286878161,3.030650574
0,-5.370827152,3.301580813
0,-4.145986958,-3.960475431
0,3.92515871,4.542585015
0,-8.063333694,-8.103600953
0,7.701706875,9.999787264
0,-5.327549288,-7.885036156
0,1.096682533,9.518861612
0,8.250438158,7.074381191
1,-4.624580172,-1.680492164
0,-8.684039078,1.680421405
1,-4.363688075,-1.545461722
1,-0.44569341,-1.155931962
1,-4.522950488,-0.492021176
0,6.319401729,3.922918502
0,-7.155843508,8.775578182
0,-2.487628726,-7.213056642
0,8.959004892,5.791603441
0,1.653237322,8.11245048
0,1.357598614,-5.535788008
0,6.95991705,-7.415298439
0,-9.221446316,3.242221919
0,3.203880232,8.602309499
0,1.811152272,-8.776172115
1,1.485906511,0.438657388
0,7.856094382,8.309341021
0,-1.122211213,7.170123613
1,-2.119213866,-1.094156852
0,-8.772631307,-4.839064933
0,-8.102746152,-8.955100869
0,-9.532193183,5.801122372
0,3.746627835,-9.379959228
1,-1.396514981,-0.814593923
0,-4.183154438,-2.999903466
0,9.567540736,8.610212591
0,-6.690713777,7.861377379
0,9.342143676,-1.608088611
0,-9.990875656,-2.679642025
0,-4.595782535,4.943273728
0,-8.437022158,8.768559338
0,-0.953250835,-9.070193154
0,-7.37915033,8.205389498
0,1.558530971,4.916430562
1,-0.137515359,2.786582653
0,-2.619920073,-7.445669189
1,2.70247517,-3.018594238
0,3.497429108,4.178338554
0,8.293600278,-2.826756292
0,-5.897930451,2.409989977
0,-2.770271706,-6.905998472
0,7.995098098,-4.544204711
0,-1.097869588,6.497780491
0,9.926881191,3.773784487
0,-9.875253998,3.399169153
0,4.822998035,6.516106222
0,9.316345355,6.956362797
1,-1.028180675,-0.485244732
1,1.341122413,-1.569713342
0,8.448235177,-1.669408293
0,-4.171501964,7.228956048
0,-4.030959002,9.747825352
0,2.368317584,-9.872943772
0,-0.571346116,-8.301849531
1,-1.896600704,-2.470746791
0,-8.568837977,7.159973854
0,5.772089057,-2.801255277
0,6.109200191,3.479463872
0,-8.275871044,3.342188429
0,3.683491133,-8.813609238
0,0.470793876,-5.582079158
0,-5.125108767,3.110946213
0,-7.394844547,5.309317367
1,-3.509161248,2.980572161
0,-3.710087712,3.485528038
0,5.498096052,5.325086848
0,-4.487152496,-9.363469684
0,4.737628661,6.544994193
0,0.100194735,-9.499376116
0,-1.509453658,9.221196445
0,-6.126940778,-5.779281368
0,9.04686292,-7.028091792
0,-5.132071956,8.831820299
0,-6.955286402,6.649744721
0,-4.838877214,-9.94827935
0,-6.757571567,3.299538145
0,2.469617248,8.125176239
1,-1.412780666,0.205273627
0,-4.014721038,-7.168665416
1,4.314515476,1.079583736
0,2.519620499,-7.023930074
0,5.347145803,4.030333451
0,9.924447767,-2.449834949
0,2.754028776,7.232854417
0,-5.609520333,4.848339173
1,0.80735527,-4.893693427
0,4.804971654,-4.049556411
1,0.261891342,0.211949742
1,3.005273425,2.839702323
0,4.932718356,4.852844997
0,-3.920140144,-7.897356678
0,-4.336999242,9.416857682
0,8.790817069,-0.978636616
0,-5.11229961,0.992597996
1,1.251304839,4.121879098
0,4.799568597,-9.00324689
0,5.895190196,-6.250947521
0,-9.979660214,1.427456455
1,-2.979449114,0.031775915
0,-6.315517338,1.409983736
0,-5.909568108,-2.466864252
0,7.181442155,3.261009665
0,-4.506909563,6.512549746
0,7.461130697,5.631804063
0,6.736044679,3.26245186
1,2.979303306,-0.656561977
0,2.267649554,7.467661127
0,6.976687809,-3.500850679
0,-8.827371965,-2.179268202
1,-0.354048267,3.746679611
0,4.25585726,-6.924687015
1,-1.408344097,-4.482212793
0,-3.289164577,-5.300075134
0,0.480784841,-7.83361091
0,7.707158847,-0.000818648
1,1.262512138,0.19128403
0,-7.338721406,-1.257255776
0,9.334723303,1.570834396
0,7.514143244,2.863465479
0,0.499915879,-8.814227147
0,3.379644034,-6.306326072
0,-9.714734381,-7.289731348
1,-3.306680128,2.296796279
0,-2.142320275,-9.756335314
1,1.698240796,1.860396704
0,9.130604606,-5.854518501
0,0.254074044,9.879004969
0,8.598917281,0.973537132
0,9.04409638,-8.824320103
0,-8.154311226,8.467670462
1,-0.747266851,4.604683717
0,1.285044367,6.809181924
0,7.673406725,0.629494809
0,-6.580912025,-5.893747158
0,4.836687571,6.683103998
1,-1.442992883,1.681272902
0,-8.896541562,8.815516115
0,-5.911315772,-6.950831323
0,6.920943501,2.769212722
1,2.149099569,-3.520609436
0,-5.112898226,-8.578138079
0,3.075951367,9.238101698
0,0.629484376,-7.07780836
1,4.97896583,-0.457435
0,8.880804668,-8.330047616
1,4.358555423,1.343543149
0,2.151221708,-7.756081234
0,-6.776113739,2.216766846
1,-4.752125077,0.167142814
0,-7.426558728,7.83885183
0,4.441360058,-2.849700056
0,-0.879975711,7.714018556
0,-0.830005264,-5.897943173
0,-9.425345791,-6.383950525
1,1.31741775,-3.976540646
0,2.277552563,7.92245624
0,6.678125512,7.109617352
1,-0.842046903,4.136944653
0,9.134671312,-1.629809898
0,-8.573502164,4.89525478
0,0.235645271,7.730114021
0,-4.515367223,7.939630317
0,-6.489786419,-6.797404113
1,1.806091674,-1.765699374
0,-7.068325369,3.536480782
0,3.479160446,-9.480698021
1,3.216607958,-3.583081104
0,8.029034196,6.217668947
0,8.328852809,2.703597796
1,0.352577968,3.971312194
0,-0.561505696,6.592744094
1,-1.225347549,-0.54327345
0,-6.946916102,-6.005804352
0,-3.349821263,4.535748219
1,0.977864277,-2.404663879
0,2.244266867,-5.782698727
0,-1.843664936,5.448540176
1,-2.430333306,-3.823754011
1,1.005064997,-1.750825348
0,1.823611498,9.337106902
0,-6.358115958,7.693532947
0,-9.41072527,-3.423595834
0,4.808381279,-4.522079691
0,-8.386510044,-4.934928334
0,8.445061179,2.459747423
0,-7.844173069,-0.381575991
0,-1.055809951,5.208936032
0,7.079137569,7.73707357
1,-3.114252881,3.066937604
0,2.740980264,8.43662348
0,1.538080822,-7.294087849
0,0.111745113,6.056713952
0,-3.762739914,-8.074074384
0,6.072112643,-1.335028934
1,0.606313342,-1.089813816
0,9.288759045,-8.30716125
0,7.002674199,5.460209582
0,6.240043853,-2.554027103
0,-0.181466862,-9.12880964
0,7.252466866,-7.537801707
0,5.604959634,6.588338552
0,-8.021396748,-9.094003411
0,5.297050853,2.944931278
0,5.195652317,6.118470656
0,-7.864433537,-9.86639604
0,5.681354397,1.764972347
0,6.51291213,8.45763312
0,6.952752841,9.69998476
0,2.338440372,8.453387268
1,0.959099463,1.877386977
1,-0.089902176,3.397342958
1,-2.95519515,-3.132323819
0,-9.082444142,3.317219401
0,-6.175100153,-0.959878121
0,-3.08369283,9.177070133
1,-3.784947802,2.687464053
0,3.030518146,5.49003283
0,-4.408949776,-6.439294753
0,5.926980558,-3.8062607
0,6.725205766,-8.590927542
0,-5.923247533,3.151056834
0,-8.401389124,-0.78710771
0,6.872956173,-6.172702995
1,1.219381566,-2.297528987
0,9.601459585,8.80228249
0,-6.557315789,-7.967132691
0,5.924059328,0.049039835
0,6.483242169,8.596689403
0,9.935430031,3.233635362
0,-4.377472643,6.040587828
1,1.374358074,-0.22163469
0,1.923924451,-7.088876348
1,-4.128372788,2.276841341
0,-1.788057898,-6.612253655
0,-8.549436588,-2.226801023
0,-2.731556008,-4.822304238
0,-5.664626998,-5.472378853
0,9.553956611,0.472991589
0,-7.067019741,0.169837573
0,9.985217754,-7.762732869
0,6.208888788,4.95677057
0,-1.858124064,4.954647393
0,-1.97948432,-8.880001336
0,7.780716988,-2.465310481
0,7.541062034,-3.401873554
0,-6.424300146,-6.507997417
0,2.021321558,5.573086933
1,2.709077184,-2.03268804
0,4.152139343,5.447979208
0,8.240911213,-4.353889444
1,4.361149271,-2.273877805
0,9.869907177,2.58742347
1,1.410827996,-4.325979467
0,9.450548732,8.456469853
0,-7.258123463,5.606772642
0,-3.665542128,-4.971228381
0,-7.71867015,-1.069169666
0,6.151928205,-3.525732616
0,-8.484073447,-8.001225879
0,-6.237231741,-9.405112844
0,6.825877719,5.458539267
0,-8.851467672,6.730182119
0,-8.435944086,3.487627751
0,5.903215528,8.475241094
0,-6.858498028,-1.245991418
0,-4.014262525,-7.969452666
0,0.151401478,-5.620979952
1,0.400257244,2.023075608
0,-5.351628022,6.557391676
0,-4.916747445,-2.816419026
1,1.432705392,1.944912221
0,5.061777383,-8.418151311
0,0.757369341,8.349232215
1,4.169049766,0.983168458
0,-7.224641226,-6.25594845
0,2.963299566,-4.907808113
0,6.952623091,0.418015012
0,-2.942269245,-9.744821017
0,-8.656344594,-1.893531747
1,1.350105131,-2.988394164
0,7.66019255,-6.478617455
0,4.508280738,-7.744469313
0,-5.551449647,3.281414181
0,7.532379811,2.067285422
1,2.153724586,-3.881805924
1,-2.409868476,1.193560199
1,-4.963207464,0.362668667
0,-5.381563873,-7.848818786
1,3.511390285,2.421951259
0,-7.563078684,-8.941446745
0,-3.013748723,-6.567209135
0,0.537717494,6.27232008
0,0.454085886,8.179110637
0,6.729644375,-5.955218919
0,4.712618905,7.911217716
0,9.375050109,-1.193850437
0,-3.694228685,6.46908977
0,1.834490454,-4.723108174
0,-8.943073013,-0.921507828
0,-5.561630773,5.215833967
0,-6.61910282,3.225213694
0,-2.189348366,-7.745047027
1,1.756107323,1.485721456
0,3.428675502,9.148891527
1,0.930151456,0.208414436
0,-7.314815271,-2.054552075
0,-0.129389061,-8.089524979
0,-8.204978868,8.187768784
0,3.575853104,-4.631612093
0,7.991255483,8.313493623
0,-3.085268935,8.243914726
0,9.662422398,8.128791325
0,-4.683110345,8.117340601
0,-2.327290422,-4.672098397
0,7.875316354,5.272967864
0,-9.237189182,-9.043728544
0,-8.792070628,-8.69844011
0,-4.206161201,-3.431739797
0,-9.172686635,4.523328106
0,-0.356134466,5.25441042
0,-6.802840572,8.327637317
1,0.101639586,0.02781918
0,5.301218921,5.337315738
1,-1.237605769,2.020660783
0,8.073161937,-5.974288845
0,1.414714946,6.238380512
0,4.066112504,-8.886645573
0,-4.117388855,-3.160194523
0,1.536307535,9.841827052
0,-3.090247916,8.442259161
0,-7.258255203,-0.87267368
0,-9.11508727,9.260554509
0,-6.60969249,-2.603624349
0,-2.949919755,8.103938877
0,7.167850585,-9.566973222
0,3.846160785,3.733366617
0,4.364729068,3.331773109
0,-3.802541507,7.243461819
1,1.895919495,-2.567403134
0,9.280352491,-9.528292114
0,9.609120976,-5.185364422
0,-7.194811553,1.72433391
0,-6.602818561,-7.581654345
0,8.08957715,-6.722618186
1,0.139494773,0.639400412
0,-5.190970814,6.741214408
0,5.383179368,1.169680235
0,-4.28666448,5.148180504
0,3.943394575,-4.597806991
0,-7.384670607,5.313054186
0,1.272504105,-5.721666073
0,-1.969585864,9.066811672
1,0.96054794,-4.182303912
1,-2.130387451,0.524810101
0,-4.821534756,-7.021780383
0,5.97430352,-1.485049218
1,-0.458220798,1.911768995
0,4.982292166,7.093120242
0,6.726053073,1.603644572
0,1.383518652,-9.499994384
0,-7.331540502,-5.544899852
0,-7.157017501,-2.486985342
1,2.839237256,1.331656703
0,-8.02045588,5.447996942
0,8.503598412,9.560939131
0,5.124950469,-9.622432669
1,0.03203271,1.012630363
0,-9.52944232,1.473469752
0,7.803012609,9.877274298
0,9.46207981,0.651386532
0,-8.375334837,5.233497742
0,3.776702166,-4.035791151
0,-7.084126043,-2.885792313
0,-3.394192142,-8.462579159
0,8.254439389,-6.339014354
0,-7.704096569,-3.191937773
0,-3.948382874,-7.421922349
0,4.940997324,-5.855527582
0,5.245131098,-1.278578053
0,9.45830179,6.887602882
1,-3.804253348,1.13913578
0,-0.50117052,8.025661381
1,-0.72549202,-1.391088581
0,4.532429977,-6.071087981
0,7.728286192,4.012463726
0,-7.69069913,-7.282825719
0,5.45379719,-7.175323428
0,-8.931066709,5.40319655
1,-0.169147301,4.672478436
0,9.086245847,-0.364531998
0,6.416389955,7.557546014
0,-9.604940088,-1.919953075
0,-7.150208815,-2.066850301
0,-8.508263894,-5.358548068
0,-6.240607616,-7.978285065
0,-9.431431811,-6.133890231
1,2.167692333,-2.705273173
0,0.461962588,-9.903298518
0,-1.279875388,7.676142873
0,7.493486103,-1.271622449
1,-2.375542415,-1.917646682
0,-4.191502706,6.319534085
1,-0.628609143,-4.802479391
0,-1.219484005,5.209585412
0,-9.101554172,-0.174237999
0,-3.117160068,-8.995196741
0,-8.597222761,-4.81933099
0,-6.054469234,-8.338627446
0,-1.831823185,-9.982180006
0,5.155721495,-2.05102984
0,-8.08860543,4.644556676
0,-6.251577898,-0.507993727
0,-5.826236609,7.879593748
0,5.045950978,-2.151358471
0,1.821582773,6.444067995
1,1.141110367,1.181675489
0,-8.942712543,-9.804209064
1,-0.846783379,-3.253888013
0,7.962395988,-7.053055855
0,7.295560892,-2.775941107
0,-5.66702211,6.505792847
0,-6.536777275,-9.588372924
0,5.472041613,9.455608599
0,6.009004605,0.685815494
0,1.604028092,-7.354544371
0,-8.972202263,5.054436697
0,3.594587958,6.355785408
1,0.371065972,-4.738272117
0,5.692439477,-1.723388984
1,-3.378341842,3.440890015
0,8.370146241,-2.02633094
0,-7.46305231,-3.138007023
1,1.989457197,4.055366216
0,3.664608884,5.882322472
1,-3.736899053,-0.250251169
0,-9.779485639,8.126260284
0,7.87814074,-5.505333148
0,9.057761259,-9.680510035
0,-8.409957085,6.188545098
0,-5.670284558,6.164626804
0,-4.228009741,6.825082456
0,-8.265590215,6.58980397
0,-4.776256159,-8.551540387
0,-5.59244385,8.81852283
0,3.432128882,-8.195089118
0,-6.815241647,-5.462130093
0,4.244709525,8.438841384
0,9.922529863,5.709956967
0,9.553967363,2.401546296
0,9.092720651,-4.435563652
0,-7.795950855,-9.556011103
0,9.637844332,0.375096468
0,-8.876509884,7.005170191
1,-1.684675145,3.832359029
0,8.580599479,-8.242253314
1,0.618978154,-2.938826974
1,-2.602088131,2.906999502
0,-2.233675707,-7.010225093
0,6.863130849,2.78407906
1,1.092899526,3.601997105
1,-3.641954538,-2.814985148
0,7.413579492,-1.604971428
0,8.681124753,-9.269957397
0,-5.066545019,-5.125177035
0,-7.279276161,5.257706027
1,-3.824375353,2.013700489
0,-2.020774108,-8.723865045
0,9.908421573,2.871481066
0,5.22416645,6.242731044
0,-5.97101819,6.504358034
0,-3.40881238,-8.721300804
0,9.51739093,-3.074383962
0,-9.834981797,6.276732523
0,-7.673327786,1.078380293
0,-9.357179397,-7.215911158
0,-8.187420355,-8.610131323
0,-3.27225177,8.146069156
0,9.838640793,-9.427357075
0,6.363130856,-5.634319502
0,-6.665348882,9.097780441
0,2.481139119,7.430885595
1,-0.701774791,1.094118635
0,-4.983930293,-3.053858103
0,9.372414663,-0.214557214
0,-8.009252304,5.961648012
0,5.811006163,-4.455368919
0,6.971485719,-0.404085739
0,7.682238075,3.257319767
1,2.089719601,-3.719964201
0,3.612835521,-4.802953444
0,-5.943005997,2.25428522
0,-1.946722225,-9.166221332
1,2.51044052,3.813331814
1,1.166440935,3.140055731
0,-8.92887244,-6.091003279
0,-5.979819243,9.432113592
0,-5.295751039,6.15587857
0,5.368887848,5.278655425
0,3.311208221,8.90519302
0,-7.385616702,-1.92307405
1,-3.431286469,-1.759536612
0,9.610123935,8.21097367
0,9.814432734,1.26451155
1,-2.047890388,-1.271131632
1,2.84171434,2.531722078
0,-8.370455973,3.655441117
0,9.521637203,-9.301067516
0,-9.601208272,-0.466509946
0,6.953962989,-1.041760329
0,8.421014735,1.795891048
0,-8.483920453,5.972867398
0,1.513272569,-9.393140408
0,6.592797163,-4.883859127
0,-1.457565853,-7.484725694
0,0.680633856,6.791425896
0,5.130092245,-1.124709182
0,6.281789687,5.846322069
0,-1.801719139,-7.576480051
0,-4.723525054,7.342976701
0,-9.932113484,1.415272557
0,0.440202097,5.827483999
0,5.587593586,-5.509125231
0,8.29902948,6.432500635
0,-9.128065225,-9.300331955
1,3.246531876,-3.775710213
1,3.564657361,-2.450705315
0,4.733293534,2.230768257
0,-8.141585679,-8.25115544
0,-1.559229081,-8.9553399
0,1.476190402,-4.943170259
1,-2.825500669,-1.582610062
0,2.721742602,8.807305378
1,2.177393615,-0.106539306
0,7.712182781,2.761374436
0,6.343306862,2.143567446
0,-8.712995948,-0.979622967
0,-0.681965207,9.261526422
0,8.383510277,8.780666119
0,-6.985909036,-3.58865564
0,8.404023294,5.451632258
1,-2.048969599,2.355977479
0,-2.938841475,-8.368365832
0,5.505094175,1.273872067
0,5.051435539,3.944280775
0,-9.019499016,1.797423414
0,8.552061756,-4.134848146
0,-3.805343191,-5.105657492
0,-7.634560672,4.087840686
0,-9.141026244,-4.927726923
1,-0.348548464,-4.824188591
0,-9.961581341,-2.882097601
0,7.461497174,7.423973653
0,7.070397727,4.827650701
0,4.967925293,0.650928414
1,4.078411852,-2.077265808
0,-1.349827415,-9.192705621
1,4.134168219,0.799471059
0,6.815091874,7.662472104
1,-2.051497787,3.618213555
0,1.579310132,-8.472559691
0,-6.10414673,6.397353012
1,-4.635743286,1.679800436
1,-4.021949351,1.743453423
0,8.209359436,-1.12818472
0,-9.755343657,-3.022888663
0,-7.782166235,-6.684178468
0,-6.097117358,-3.516380312
0,7.902845622,8.057089899
0,-5.660492043,-7.124370269
0,7.694868324,6.121938574
0,-8.34099891,-5.775355161
0,-3.746053016,-9.98439603
0,2.460070112,5.304121706
1,2.581741079,4.102692923
0,-4.175556994,7.42621476
0,4.385539432,-8.292500332
0,9.757392131,-9.436343617
0,9.572702854,-0.859796875
0,-6.047962771,-4.061997076
1,3.7787336,-1.286702699
0,-7.665893333,0.722584648
0,-2.421808114,8.323047247
0,7.73991321,6.843678522
0,6.476343582,5.327534194
0,6.279635689,3.793967359
1,2.269768609,1.149007654
0,5.839204719,7.9124981
0,-2.665618534,8.278690211
0,5.779006615,0.910105746
0,-4.368184639,-3.042033178
0,-3.871036699,6.658937378
0,9.418548355,-7.910236561
0,-8.056225536,7.069364122
0,-5.952114128,5.498731075
1,-1.123165992,4.740553494
0,8.074914055,3.252054165
0,-5.674807104,3.134248035
1,1.976877833,3.812201983
0,0.446084978,8.37483153
0,6.17415267,9.856228159
0,-2.767971871,-4.396949152
0,-4.340111496,6.640768512
0,-9.972989834,-7.096534356
0,-8.414101952,-9.423496516
0,7.490935738,3.558500087
0,-9.703665214,9.884022762
0,-1.323789633,8.842745362
0,6.697383029,7.865026164
1,-2.128544577,2.877714393
1,-1.547380792,1.867224471
1,3.355518666,-2.647846961
0,3.856909736,-6.332859189
1,-3.07022299,0.924491117
0,1.741138919,7.918765924
0,3.619819122,-9.062552495
0,-7.336406933,-2.300298626
0,8.677203795,-7.643573062
0,-9.029942981,-9.558691453
0,2.533565015,-6.337347841
0,9.517618085,-0.730087457
0,-4.607532115,-8.719636485
0,4.349532959,5.677915021
0,-5.341343278,4.008135715
1,-0.771257425,-1.771784167
0,-4.355344381,-2.637652143
1,-4.498582079,1.294764261
0,1.816014279,-8.117838391
1,0.997577564,-1.361567698
0,-6.103297871,2.392360056
1,2.975346949,3.770769253
0,-9.148455825,4.720318337
0,8.944852476,0.756081299
0,9.116718061,-7.016070914
1,1.957640349,3.315872783
0,-8.592292123,7.583246556
0,-8.708303592,-3.604675287
0,8.907179292,-9.525196711
0,-7.410954851,2.497864619
0,-3.549493636,8.076083112
0,9.607039467,4.968264115
0,6.157894465,4.616747658
0,-1.490811923,5.810190401
0,7.090774715,1.109728372
0,-9.663540601,6.165544434
0,6.86588581,3.183638735
0,4.949336481,0.864425507
0,7.17862233,-3.357851917
0,2.048328735,-5.335661572
0,7.394864007,1.489444455
0,-7.191806379,2.824577813
0,-5.518772871,-2.105680322
0,8.540371464,-4.702666176
0,-5.48169278,2.374289499
0,-9.969377815,-9.483866741
0,-3.694239823,3.433466418
0,8.333489563,-3.924801627
0,-8.727781242,-9.176808275
0,8.806135808,7.526603909
0,-6.239831331,6.369322768
0,-7.895034707,0.453398999
0,9.331549682,-4.706904853
0,9.244909114,-9.086595205
0,7.139344909,-7.134352472
0,0.263127899,-8.664089134
0,-7.872650197,8.374435777
0,-9.295372998,8.398560545
1,1.04125852,0.748696965
0,1.440833748,7.428060038
0,6.769211394,6.46986792
0,1.661081348,-8.425103216
0,-8.14355067,-6.522401131
0,-4.513232494,2.582565176
0,1.50975824,-8.037694664
0,1.221415654,4.999002991
0,0.984077951,-4.967683886
0,4.712813137,1.950450273
0,-6.88284309,1.582323151
0,-4.899476393,-8.143815049
0,-8.247034957,-3.797951652
1,-2.330610726,-2.205320428
0,-9.034820341,-0.018926621
1,0.617052316,3.279941972
0,-0.599562807,6.157331711
0,4.741878571,8.513767022
0,7.481322414,9.958791179
0,8.451516749,0.939389
0,-5.458227518,-1.712801056
0,-0.431672522,-9.047871551
1,4.471831387,-1.312006107
0,-8.171070595,-3.438373641
0,6.950257539,2.186475473
0,4.779963814,-4.741036619
0,-6.256229326,-6.650626433
0,-6.303123546,-6.300656735
0,9.756302538,-1.162846636
0,-2.234692315,8.652088106
0,-6.350282604,-0.778713487
0,-4.547249411,4.61635443
1,2.195245847,3.714665413
0,-5.68039172,-7.334224915
0,7.734095543,-9.438732135
0,2.876104668,6.58435924
0,2.894064231,6.034190733
0,4.31109855,6.907982268
0,-9.350539928,9.983815463
0,9.11807461,6.13945349
0,-9.948231898,-4.642170983
0,5.19353823,-1.470549868
0,3.905498978,-4.991001592
0,-0.861630526,6.24914106
0,7.906190923,7.743822581
0,9.378296466,6.847873974
0,-3.382458578,-6.491605578
0,-8.913371177,-7.683801352
0,0.922760167,9.856655856
0,9.546158313,-6.825448597
0,9.573556262,2.998193446
0,-7.420212675,-4.453655422
0,2.818812416,-8.197426307
1,-1.074389795,-1.328587941
0,-1.504438783,-5.961912346
0,3.797923509,3.832255566
0,-0.082154604,-9.145981292
1,-0.132070064,3.388866655
0,-7.279470334,4.42823384
1,1.656740196,2.817120382
0,5.65993748,-9.289414067
1,-1.123797285,1.059682307
0,-6.552839245,-3.051595684
0,-9.743954193,5.250821098
1,-3.018804319,-3.075486754
0,9.672864278,-6.215325592
1,4.039580244,1.241023624
1,-4.83916575,-0.711909879
0,-4.87618135,1.410625009
0,-5.794577416,-7.928732201
0,-0.134939374,-5.346526764
1,-2.030949934,2.340979823
0,-7.914570221,2.971525124
0,-4.775401332,4.118426806
1,2.655085691,-1.258818055
0,-8.265477111,2.140579527
1,-0.16328678,-1.931460294
0,8.772599046,2.515833567
0,-8.495326428,4.163343635
0,9.375483852,-0.775409986
0,-7.146444369,8.272904156
0,7.07465665,-9.10926017
0,-3.040477851,-8.459029662
0,-1.264945069,5.07097879
0,9.750163671,2.403963161
0,9.103346345,3.519237655
0,2.42445441,-5.059079336
0,6.272139175,-6.170394152
0,-9.637572603,7.627169377
0,-1.093948018,-9.63732541
0,-4.422090955,8.686319654
1,-0.83868137,4.237176211
0,-3.513929896,-3.559096846
1,4.152149209,-1.410265215
0,6.416628292,-6.529994318
1,2.983196972,3.330521833
1,-1.596957649,3.001133329
0,-6.670396643,8.159686268
1,0.147276031,3.003973661
0,7.327044863,1.678261516
0,-6.105247704,-8.151971072
0,5.104655042,4.266360665
0,-7.752678383,5.758440087
0,-0.653048444,-6.741554719
0,0.538464561,6.287810423
1,-3.61860014,-0.550805159
1,1.178768006,0.701765028
1,-4.003848434,0.214927833
0,6.645459377,5.777978346
1,2.230253462,3.208203052
0,7.816018678,6.908549155
0,-6.708648773,9.815400878
0,6.788759418,-5.098868394
1,-2.282247559,-2.589723037
1,-0.012992314,0.679020937
0,0.156510422,-8.602686559
0,-8.392175957,-9.922632604
0,7.851873884,-5.48155406
0,0.922236844,8.517678267
0,3.573294512,-5.282657972
1,-3.776493833,-1.277725504
0,-5.168272481,-7.244241381
1,3.187646825,-1.716762538
0,-9.270307758,-9.794108858
1,-2.256971172,4.405424344
0,1.590968785,-9.215753879
0,-4.973454217,4.178975859
0,-8.144515533,8.841225616
1,-1.392836728,-2.209334165
1,2.839922057,1.378536976
0,4.35037503,-8.73813209
1,-1.073033841,-1.268874207
0,-0.622284004,6.732783781
0,6.970758694,-6.336123605
0,-6.563812518,0.438305402
0,2.672803744,-9.562419069
0,-8.325504378,1.127704043
0,3.276078592,6.394582595
0,9.33161274,-3.08377528
0,9.359323964,1.843200986
1,-1.284195772,4.609397854
0,-0.243951891,-6.400094802
0,3.00607827,7.699074798
0,8.899916318,-6.775590468
0,-6.220871024,-9.098843236
0,-0.114080764,7.519878452
1,-0.520135218,2.366430434
0,-9.05508692,-2.322460451
0,3.047926666,9.648256567
0,-1.481360312,-8.314253546
1,2.32466416,2.426884965
1,-3.444382973,-2.140847766
1,-0.70591144,2.604345852
0,8.244278984,6.680520562
0,-5.433708043,4.005533183
0,-1.804770679,9.395896966
0,-9.728597651,-1.423054267
0,-5.639981652,-7.672538494
0,6.812692974,-0.219310873
1,-1.48118503,1.106457741
0,-6.327124154,7.319259841
0,2.175183694,-7.789497444
0,-4.923033884,-2.937270724
0,1.184605987,-9.680504856
0,-9.092911034,4.106326911
0,-8.816695227,7.1812165
1,0.233259664,-2.169125703
1,-1.440579675,4.198048383
0,3.994103562,-7.208558985
0,-2.988633715,7.605641924
0,1.049420991,5.934490733
0,-9.810193691,8.3648998
1,0.833744302,-4.06034251
0,8.320036977,0.804247666
1,-3.650151162,0.385798895
0,6.099965515,-6.830991487
